date,Open,High,Low,Close,Volume,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,Nasdaq_Open,Nasdaq_High,Nasdaq_Low,Nasdaq_Close,Nasdaq_Volume,popular_games_total,registrations,ccu,session_length,neg,neu,pos,compound,roblox_trend_web,roblox_trend_news,XLC,^IXIC,^TNX,^VIX,form_type,filename,fog_index,sentiment,qbs_Ordinary Shares Number,qbs_Share Issued,qbs_Net Debt,qbs_Total Debt,qbs_Tangible Book Value,qbs_Invested Capital,qbs_Working Capital,qbs_Net Tangible Assets,qbs_Capital Lease Obligations,qbs_Common Stock Equity,qbs_Total Capitalization,qbs_Total Equity Gross Minority Interest,qbs_Minority Interest,qbs_Stockholders Equity,qbs_Gains Losses Not Affecting Retained Earnings,qbs_Other Equity Adjustments,qbs_Retained Earnings,qbs_Additional Paid In Capital,qbs_Capital Stock,qbs_Common Stock,qbs_Total Liabilities Net Minority Interest,qbs_Total Non Current Liabilities Net Minority Interest,qbs_Other Non Current Liabilities,qbs_Non Current Deferred Liabilities,qbs_Non Current Deferred Revenue,qbs_Long Term Debt And Capital Lease Obligation,qbs_Long Term Capital Lease Obligation,qbs_Long Term Debt,qbs_Current Liabilities,qbs_Other Current Liabilities,qbs_Current Deferred Liabilities,qbs_Current Deferred Revenue,qbs_Current Debt And Capital Lease Obligation,qbs_Current Capital Lease Obligation,qbs_Pensionand Other Post Retirement Benefit Plans Current,qbs_Payables And Accrued Expenses,qbs_Current Accrued Expenses,qbs_Interest Payable,qbs_Payables,qbs_Total Tax Payable,qbs_Accounts Payable,qbs_Total Assets,qbs_Total Non Current Assets,qbs_Other Non Current Assets,qbs_Non Current Deferred Assets,qbs_Investments And Advances,qbs_Investmentin Financial Assets,qbs_Held To Maturity Securities,qbs_Goodwill And Other Intangible Assets,qbs_Other Intangible Assets,qbs_Goodwill,qbs_Net PPE,qbs_Accumulated Depreciation,qbs_Gross PPE,qbs_Leases,qbs_Construction In Progress,qbs_Other Properties,qbs_Machinery Furniture Equipment,qbs_Properties,qbs_Current Assets,qbs_Other Current Assets,qbs_Current Deferred Assets,qbs_Prepaid Assets,qbs_Receivables,qbs_Accrued Interest Receivable,qbs_Accounts Receivable,qbs_Cash Cash Equivalents And Short Term Investments,qbs_Other Short Term Investments,qbs_Cash And Cash Equivalents,qcf_Free Cash Flow,qcf_Issuance Of Debt,qcf_Issuance Of Capital Stock,qcf_Capital Expenditure,qcf_End Cash Position,qcf_Beginning Cash Position,qcf_Effect Of Exchange Rate Changes,qcf_Changes In Cash,qcf_Financing Cash Flow,qcf_Cash Flow From Continuing Financing Activities,qcf_Net Other Financing Charges,qcf_Net Common Stock Issuance,qcf_Common Stock Issuance,qcf_Net Issuance Payments Of Debt,qcf_Net Long Term Debt Issuance,qcf_Long Term Debt Issuance,qcf_Investing Cash Flow,qcf_Cash Flow From Continuing Investing Activities,qcf_Net Investment Purchase And Sale,qcf_Sale Of Investment,qcf_Purchase Of Investment,qcf_Net Business Purchase And Sale,qcf_Purchase Of Business,qcf_Net Intangibles Purchase And Sale,qcf_Purchase Of Intangibles,qcf_Net PPE Purchase And Sale,qcf_Purchase Of PPE,qcf_Operating Cash Flow,qcf_Cash Flow From Continuing Operating Activities,qcf_Change In Working Capital,qcf_Change In Other Working Capital,qcf_Change In Other Current Liabilities,qcf_Change In Other Current Assets,qcf_Change In Payables And Accrued Expense,qcf_Change In Accrued Expense,qcf_Change In Payable,qcf_Change In Account Payable,qcf_Change In Prepaid Assets,qcf_Change In Receivables,qcf_Changes In Account Receivables,qcf_Other Non Cash Items,qcf_Stock Based Compensation,qcf_Asset Impairment Charge,qcf_Amortization Of Securities,qcf_Depreciation Amortization Depletion,qcf_Depreciation And Amortization,qcf_Amortization Cash Flow,qcf_Amortization Of Intangibles,qcf_Depreciation,qcf_Net Income From Continuing Operations,qis_Tax Effect Of Unusual Items,qis_Tax Rate For Calcs,qis_Normalized EBITDA,qis_Net Income From Continuing Operation Net Minority Interest,qis_Reconciled Depreciation,qis_Reconciled Cost Of Revenue,qis_EBITDA,qis_EBIT,qis_Net Interest Income,qis_Interest Expense,qis_Interest Income,qis_Normalized Income,qis_Net Income From Continuing And Discontinued Operation,qis_Total Expenses,qis_Total Operating Income As Reported,qis_Diluted Average Shares,qis_Basic Average Shares,qis_Diluted EPS,qis_Basic EPS,qis_Diluted NI Availto Com Stockholders,qis_Net Income Common Stockholders,qis_Net Income,qis_Minority Interests,qis_Net Income Including Noncontrolling Interests,qis_Net Income Continuous Operations,qis_Tax Provision,qis_Pretax Income,qis_Other Income Expense,qis_Other Non Operating Income Expenses,qis_Net Non Operating Interest Income Expense,qis_Total Other Finance Cost,qis_Interest Expense Non Operating,qis_Interest Income Non Operating,qis_Operating Income,qis_Operating Expense,qis_Other Operating Expenses,qis_Research And Development,qis_Selling General And Administration,qis_Selling And Marketing Expense,qis_General And Administrative Expense,qis_Other Gand A,qis_Gross Profit,qis_Cost Of Revenue,qis_Total Revenue,qis_Operating Revenue
2022-03-27,,,,,,,,,,,,,,,,,,6233948.0,,,,,,,,,,,,,,,,585878000.0,585878000.0,2000000000.0,988984000.0,424000000.0,1412984000.0,1582673000.0,4382859000.0,221285000.0,584817000.0,4560596000.0,592923000.0,8106000.0,592923000.0,62000.0,62000.0,-983941000.0,1568638000.0,58000.0,58000.0,3967673000.0,1800581000.0,1408000.0,616834000.0,616834000.0,221285000.0,221285000.0,0.0,1228546000.0,180769000.0,1758022000.0,1758022000.0,0.0,0.0,0.0,192781000.0,180769000.0,6500000.0,12012000.0,,,4560596000.0,810831000.0,2933000.0,137524000.0,0.0,0.0,,177737000.0,59666000.0,118071000.0,271352000.0,,,221285000.0,,,,0.0,3749800000.0,32091000.0,406025000.0,32100000.0,307349000.0,0.0,307349000.0,3004300000.0,0.0,3004300000.0,77281000,990000000.0,13899000.0,-44942000.0,3004300000.0,1925559000.0,-100000.0,1078741000.0,1001560000.0,1001560000.0,-2339000.0,76177000.0,13899000.0,987661000.0,987661000.0,990000000.0,-146821000.0,-146821000.0,0.0,9000000.0,0.0,0.0,0.0,-7856000.0,0,–93273000,–44942000,659109000.0,659109000.0,659109000.0,58809000.0,58809000,–13593000,82178000.0,27373000,23369000,23369000,5908000,–61044000,–61044000,680000,341942000.0,0.0,0,75622000.0,75622000.0,0.0,0.0,22200000.0,–147257000,0.0,0.21,-74400000.0,-143300000.0,29000000.0,103000000.0,-74400000.0,-117000000.0,500000.0,400000.0,900000.0,-143300000.0,-143300000.0,666300000.0,-117000000.0,581500000.0,581500000.0,-0.25,-0.25,-143300000.0,-143300000.0,-143300000.0,3900000.0,-139400000.0,-139400000.0,300000.0,-139100000.0,1500000.0,1500000.0,500000.0,500000.0,900000.0,900000.0,-117000000.0,563500000.0,213400000.0,162400000.0,92600000.0,15800000.0,76800000.0,76800000.0,425800000.0,103000000.0,528800000.0,528800000.0
2022-03-28,47.66999816894531,49.290000915527344,46.119998931884766,48.400001525878906,18599800.0,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4312260000.0,14177.2099609375,14356.0,14101.33984375,14354.900390625,5129500000.0,,,4026394.0,,0.0,1.0,0.0,0.0,83.33333333333333,28.666666666666668,67.17166137695312,14354.900390625,2.476999998092652,19.6299991607666,,,,,585878000.0,585878000.0,2000000000.0,988984000.0,424000000.0,1412984000.0,1582673000.0,4382859000.0,221285000.0,584817000.0,4560596000.0,592923000.0,8106000.0,592923000.0,62000.0,62000.0,-983941000.0,1568638000.0,58000.0,58000.0,3967673000.0,1800581000.0,1408000.0,616834000.0,616834000.0,221285000.0,221285000.0,0.0,1228546000.0,180769000.0,1758022000.0,1758022000.0,0.0,0.0,0.0,192781000.0,180769000.0,6500000.0,12012000.0,,,4560596000.0,810831000.0,2933000.0,137524000.0,0.0,0.0,,177737000.0,59666000.0,118071000.0,271352000.0,,,221285000.0,,,,0.0,3749800000.0,32091000.0,406025000.0,32100000.0,307349000.0,0.0,307349000.0,3004300000.0,0.0,3004300000.0,77281000,990000000.0,13899000.0,-44942000.0,3004300000.0,1925559000.0,-100000.0,1078741000.0,1001560000.0,1001560000.0,-2339000.0,76177000.0,13899000.0,987661000.0,987661000.0,990000000.0,-146821000.0,-146821000.0,0.0,9000000.0,0.0,0.0,0.0,-7856000.0,0,–93273000,–44942000,659109000.0,659109000.0,659109000.0,58809000.0,58809000,–13593000,82178000.0,27373000,23369000,23369000,5908000,–61044000,–61044000,680000,341942000.0,0.0,0,75622000.0,75622000.0,0.0,0.0,22200000.0,–147257000,0.0,0.21,-74400000.0,-143300000.0,29000000.0,103000000.0,-74400000.0,-117000000.0,500000.0,400000.0,900000.0,-143300000.0,-143300000.0,666300000.0,-117000000.0,581500000.0,581500000.0,-0.25,-0.25,-143300000.0,-143300000.0,-143300000.0,3900000.0,-139400000.0,-139400000.0,300000.0,-139100000.0,1500000.0,1500000.0,500000.0,500000.0,900000.0,900000.0,-117000000.0,563500000.0,213400000.0,162400000.0,92600000.0,15800000.0,76800000.0,76800000.0,425800000.0,103000000.0,528800000.0,528800000.0
2022-03-29,49.0,51.52999877929688,48.0,50.91999816894531,20011200.0,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,5085910000.0,14500.3896484375,14646.900390625,14419.400390625,14619.6396484375,6060890000.0,,,3899217.0,,0.0,1.0,0.0,0.0,64.0,31.0,68.34281158447266,14619.6396484375,2.400000095367432,18.899999618530277,,,,,585878000.0,585878000.0,2000000000.0,988984000.0,424000000.0,1412984000.0,1582673000.0,4382859000.0,221285000.0,584817000.0,4560596000.0,592923000.0,8106000.0,592923000.0,62000.0,62000.0,-983941000.0,1568638000.0,58000.0,58000.0,3967673000.0,1800581000.0,1408000.0,616834000.0,616834000.0,221285000.0,221285000.0,0.0,1228546000.0,180769000.0,1758022000.0,1758022000.0,0.0,0.0,0.0,192781000.0,180769000.0,6500000.0,12012000.0,,,4560596000.0,810831000.0,2933000.0,137524000.0,0.0,0.0,,177737000.0,59666000.0,118071000.0,271352000.0,,,221285000.0,,,,0.0,3749800000.0,32091000.0,406025000.0,32100000.0,307349000.0,0.0,307349000.0,3004300000.0,0.0,3004300000.0,77281000,990000000.0,13899000.0,-44942000.0,3004300000.0,1925559000.0,-100000.0,1078741000.0,1001560000.0,1001560000.0,-2339000.0,76177000.0,13899000.0,987661000.0,987661000.0,990000000.0,-146821000.0,-146821000.0,0.0,9000000.0,0.0,0.0,0.0,-7856000.0,0,–93273000,–44942000,659109000.0,659109000.0,659109000.0,58809000.0,58809000,–13593000,82178000.0,27373000,23369000,23369000,5908000,–61044000,–61044000,680000,341942000.0,0.0,0,75622000.0,75622000.0,0.0,0.0,22200000.0,–147257000,0.0,0.21,-74400000.0,-143300000.0,29000000.0,103000000.0,-74400000.0,-117000000.0,500000.0,400000.0,900000.0,-143300000.0,-143300000.0,666300000.0,-117000000.0,581500000.0,581500000.0,-0.25,-0.25,-143300000.0,-143300000.0,-143300000.0,3900000.0,-139400000.0,-139400000.0,300000.0,-139100000.0,1500000.0,1500000.0,500000.0,500000.0,900000.0,900000.0,-117000000.0,563500000.0,213400000.0,162400000.0,92600000.0,15800000.0,76800000.0,76800000.0,425800000.0,103000000.0,528800000.0,528800000.0
2022-03-30,50.09000015258789,52.52000045776367,47.810001373291016,48.119998931884766,20247000.0,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4385570000.0,14558.58984375,14609.25,14383.4501953125,14442.26953125,5479200000.0,,,3988814.0,,0.21150000000000002,0.688,0.1005,-0.23954999999999999,63.0,30.0,67.8588638305664,14442.26953125,2.3580000400543213,19.32999992370605,,,,,585878000.0,585878000.0,2000000000.0,988984000.0,424000000.0,1412984000.0,1582673000.0,4382859000.0,221285000.0,584817000.0,4560596000.0,592923000.0,8106000.0,592923000.0,62000.0,62000.0,-983941000.0,1568638000.0,58000.0,58000.0,3967673000.0,1800581000.0,1408000.0,616834000.0,616834000.0,221285000.0,221285000.0,0.0,1228546000.0,180769000.0,1758022000.0,1758022000.0,0.0,0.0,0.0,192781000.0,180769000.0,6500000.0,12012000.0,,,4560596000.0,810831000.0,2933000.0,137524000.0,0.0,0.0,,177737000.0,59666000.0,118071000.0,271352000.0,,,221285000.0,,,,0.0,3749800000.0,32091000.0,406025000.0,32100000.0,307349000.0,0.0,307349000.0,3004300000.0,0.0,3004300000.0,77281000,990000000.0,13899000.0,-44942000.0,3004300000.0,1925559000.0,-100000.0,1078741000.0,1001560000.0,1001560000.0,-2339000.0,76177000.0,13899000.0,987661000.0,987661000.0,990000000.0,-146821000.0,-146821000.0,0.0,9000000.0,0.0,0.0,0.0,-7856000.0,0,–93273000,–44942000,659109000.0,659109000.0,659109000.0,58809000.0,58809000,–13593000,82178000.0,27373000,23369000,23369000,5908000,–61044000,–61044000,680000,341942000.0,0.0,0,75622000.0,75622000.0,0.0,0.0,22200000.0,–147257000,0.0,0.21,-74400000.0,-143300000.0,29000000.0,103000000.0,-74400000.0,-117000000.0,500000.0,400000.0,900000.0,-143300000.0,-143300000.0,666300000.0,-117000000.0,581500000.0,581500000.0,-0.25,-0.25,-143300000.0,-143300000.0,-143300000.0,3900000.0,-139400000.0,-139400000.0,300000.0,-139100000.0,1500000.0,1500000.0,500000.0,500000.0,900000.0,900000.0,-117000000.0,563500000.0,213400000.0,162400000.0,92600000.0,15800000.0,76800000.0,76800000.0,425800000.0,103000000.0,528800000.0,528800000.0
2022-03-31,48.470001220703125,48.54999923706055,46.11000061035156,46.2400016784668,13789500.0,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4823020000.0,14444.7802734375,14456.740234375,14217.7197265625,14220.51953125,5453890000.0,,,3944159.0,,0.077,0.769,0.154,0.296,67.0,30.0,66.57157135009766,14220.51953125,2.32699990272522,20.559999465942383,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
2022-04-01,46.970001220703125,47.290000915527344,44.70000076293945,46.02000045776367,15782200.0,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4562940000.0,14269.5302734375,14306.9404296875,14131.8095703125,14261.5,5002790000.0,,,4544876.0,,,,,,78.0,23.0,67.06520080566406,14261.5,2.377000093460083,19.6299991607666,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
2022-04-02,,,,,,,,,,,,,,,,,,6173510.0,,,,,,,,,,,,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
2022-04-03,,,,,,,,,,,,,,,,,,6194566.0,,,,,,,,,,,,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
2022-04-04,46.810001373291016,50.720001220703125,46.4109992980957,50.02000045776367,17863100.0,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4547350000.0,14304.349609375,14534.3798828125,14286.4501953125,14532.5498046875,4630100000.0,,,4044206.0,,0.03766666666666666,0.8676666666666667,0.09455555555555556,0.15987777777777776,88.0,36.333333333333336,68.91386413574219,14532.5498046875,2.4119999408721924,18.56999969482422,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
2022-04-05,49.70000076293945,50.66999816894531,47.59999847412109,49.02999877929688,16789600.0,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4800620000.0,14490.259765625,14500.2900390625,14169.1201171875,14204.169921875,4727710000.0,,,3976473.0,,0.1065,0.794,0.0995,-0.0258,69.0,25.0,68.03308868408203,14204.169921875,2.555999994277954,21.030000686645508,,,,,592196000.0,592196000.0,3132964000.0,988984000.0,424000000.0,1412984000.0,1579285000.0,4541906000.0,259841000.0,561087000.0,4715831000.0,567461000.0,6374000.0,567461000.0,-30000.0,-30000.0,-1144143000.0,1705201000.0,59000.0,59000.0,4148370000.0,1973642000.0,1408000.0,724359000.0,724359000.0,1247875000.0,259841000.0,988034000.0,2174728000.0,223323000.0,1747294000.0,1747294000.0,0.0,0.0,0.0,277618000.0,223323000.0,6500000.0,54295000.0,,,4715831000.0,961818000.0,3368000.0,159404000.0,0.0,0.0,,173925000.0,55854000.0,118071000.0,338879000.0,,,286242000.0,,,,0.0,3754000000.0,43123000.0,398194000.0,43100000.0,179732000.0,0.0,179732000.0,3132964000.0,0.0,3132964000.0,104600000,0.0,24328000.0,-51800000.0,3128000000.0,3004300000.0,-6000.0,128664000.0,43642000.0,43642000.0,0.0,45752000.0,3046000.0,0.0,0.0,0.0,-441051000.0,-441051000.0,0.0,0.0,-1169947000.0,0.0,-13388000.0,-1500000.0,–1500000,–426163000,–157205000,369296000.0,369296000.0,369296000.0,19560000.0,19560000,–33769000,30862000.0,19560000,10302000,10302000,–33769000,–72479000,–72479000,361000,589498000.0,0.0,0,130083000.0,130083000.0,0.0,0.0,24500000.0,–160200000,0.0,0.21,-67900000.0,-160200000.0,32900000.0,115200000.0,-67900000.0,-130400000.0,1500000.0,1000000.0,2500000.0,-160200000.0,-160200000.0,761500000.0,-150500000.0,584700000.0,584700000.0,-0.27,-0.27,-160200000.0,-160200000.0,-160200000.0,1200000.0,-161400000.0,-161400000.0,300000.0,-161100000.0,1400000.0,1400000.0,1000000.0,1000000.0,2500000.0,2500000.0,-150500000.0,646200000.0,270200000.0,168400000.0,110400000.0,18000000.0,92400000.0,92400000.0,391100000.0,115200000.0,506300000.0,506300000.0
